RUN	com.mpbauer.serverless.samples.cloudrun.SpringPetclinicSlimCloudRunJVMColdStart	springpetclinicslimcloudrunjvmcoldstart	1619868122049	 	3.5.1
USER	Google Cloud Run - Spring Petclinic Slim JVM - Cold Start Testing	START	1619868124085
REQUEST		Get Owner	1620110988109	1620111010670	OK	 
REQUEST		Get Owner	1620111940675	1620111940803	OK	 
REQUEST		Get Owner	1620112870808	1620112893187	OK	 
REQUEST		Get Owner	1620113823191	1620113845553	OK	 
REQUEST		Get Owner	1620114775556	1620114799395	OK	 
REQUEST		Get Owner	1620115729397	1620115753180	OK	 
REQUEST		Get Owner	1620116683182	1620116707465	OK	 
REQUEST		Get Owner	1620117637468	1620117661071	OK	 
REQUEST		Get Owner	1620118591074	1620118613606	OK	 
REQUEST		Get Owner	1620119543609	1620119565889	OK	 
REQUEST		Get Owner	1620120495892	1620120518491	OK	 
REQUEST		Get Owner	1620121448494	1620121470965	OK	 
REQUEST		Get Owner	1620122400968	1620122423769	OK	 
REQUEST		Get Owner	1620123353772	1620123378812	OK	 
REQUEST		Get Owner	1620124308815	1620124333479	OK	 
REQUEST		Get Owner	1620125263482	1620125286086	OK	 
REQUEST		Get Owner	1620126216089	1620126238572	OK	 
REQUEST		Get Owner	1620127168574	1620127191257	OK	 
REQUEST		Get Owner	1620128121259	1620128149710	OK	 
REQUEST		Get Owner	1620129079715	1620129079949	OK	 
REQUEST		Get Owner	1620130009952	1620130032581	OK	 
REQUEST		Get Owner	1620130962584	1620130962700	OK	 
REQUEST		Get Owner	1620131892703	1620131915878	OK	 
REQUEST		Get Owner	1620132845881	1620132868065	OK	 
REQUEST		Get Owner	1620133798067	1620133821500	OK	 
REQUEST		Get Owner	1620134751503	1620134774490	OK	 
REQUEST		Get Owner	1620135704492	1620135726902	OK	 
REQUEST		Get Owner	1620136656906	1620136679388	OK	 
REQUEST		Get Owner	1620137609390	1620137632064	OK	 
REQUEST		Get Owner	1620138562067	1620138586080	OK	 
REQUEST		Get Owner	1620139516083	1620139539378	OK	 
REQUEST		Get Owner	1620140469382	1620140491470	OK	 
REQUEST		Get Owner	1620141421474	1620141421602	OK	 
REQUEST		Get Owner	1620142351604	1620142374767	OK	 
REQUEST		Get Owner	1620143304770	1620143327377	OK	 
REQUEST		Get Owner	1620144257380	1620144280288	OK	 
REQUEST		Get Owner	1620145210291	1620145232890	OK	 
REQUEST		Get Owner	1620146162893	1620146186571	OK	 
REQUEST		Get Owner	1620147116573	1620147140203	OK	 
REQUEST		Get Owner	1620148070208	1620148093768	OK	 
REQUEST		Get Owner	1620149023771	1620149047256	OK	 
REQUEST		Get Owner	1620149977260	1620149999479	OK	 
REQUEST		Get Owner	1620150929483	1620150951777	OK	 
REQUEST		Get Owner	1620151881780	1620151904772	OK	 
REQUEST		Get Owner	1620152834775	1620152857077	OK	 
REQUEST		Get Owner	1620153787080	1620153787267	OK	 
REQUEST		Get Owner	1620154717269	1620154739674	OK	 
REQUEST		Get Owner	1620155669677	1620155669827	OK	 
REQUEST		Get Owner	1620156599830	1620156621690	OK	 
REQUEST		Get Owner	1620157551693	1620157551818	OK	 
REQUEST		Get Owner	1620158481823	1620158482045	OK	 
REQUEST		Get Owner	1620159412049	1620159433961	OK	 
REQUEST		Get Owner	1620160363964	1620160387063	OK	 
REQUEST		Get Owner	1620161317066	1620161340102	OK	 
REQUEST		Get Owner	1620162270105	1620162292091	OK	 
REQUEST		Get Owner	1620163222093	1620163244398	OK	 
REQUEST		Get Owner	1620164174401	1620164196594	OK	 
REQUEST		Get Owner	1620165126596	1620165149463	OK	 
REQUEST		Get Owner	1620166079465	1620166101971	OK	 
REQUEST		Get Owner	1620167031974	1620167055376	OK	 
REQUEST		Get Owner	1620167985380	1620168007972	OK	 
REQUEST		Get Owner	1620168937977	1620168960995	OK	 
REQUEST		Get Owner	1620169890999	1620169913158	OK	 
REQUEST		Get Owner	1620170843161	1620170865867	OK	 
REQUEST		Get Owner	1620171795870	1620171818472	OK	 
REQUEST		Get Owner	1620172748475	1620172770368	OK	 
REQUEST		Get Owner	1620173700372	1620173723003	OK	 
REQUEST		Get Owner	1620174653009	1620174681192	OK	 
REQUEST		Get Owner	1620175611197	1620175611240	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST		Get Owner	1620176541254	1620176567266	OK	 
REQUEST		Get Owner	1620177497269	1620177520293	OK	 
REQUEST		Get Owner	1620178450296	1620178472773	OK	 
REQUEST		Get Owner	1620179402776	1620179425880	OK	 
REQUEST		Get Owner	1620180355884	1620180378862	OK	 
REQUEST		Get Owner	1620181308865	1620181308994	OK	 
REQUEST		Get Owner	1620182238997	1620182260862	OK	 
REQUEST		Get Owner	1620183190865	1620183213305	OK	 
REQUEST		Get Owner	1620184143308	1620184166368	OK	 
REQUEST		Get Owner	1620185096370	1620185119794	OK	 
REQUEST		Get Owner	1620186049797	1620186049947	OK	 
REQUEST		Get Owner	1620186979950	1620187002211	OK	 
REQUEST		Get Owner	1620187932215	1620187954770	OK	 
REQUEST		Get Owner	1620188884774	1620188906985	OK	 
REQUEST		Get Owner	1620189836988	1620189859389	OK	 
REQUEST		Get Owner	1620190789392	1620190812101	OK	 
REQUEST		Get Owner	1620191742103	1620191764887	OK	 
REQUEST		Get Owner	1620192694891	1620192717667	OK	 
REQUEST		Get Owner	1620193647670	1620193669985	OK	 
REQUEST		Get Owner	1620194599989	1620194622176	OK	 
REQUEST		Get Owner	1620195552179	1620195574954	OK	 
REQUEST		Get Owner	1620196504957	1620196528005	OK	 
REQUEST		Get Owner	1620197458009	1620197458124	OK	 
REQUEST		Get Owner	1620198388126	1620198411467	OK	 
REQUEST		Get Owner	1620199341469	1620199364971	OK	 
REQUEST		Get Owner	1620200294974	1620200317979	OK	 
REQUEST		Get Owner	1620201247981	1620201270593	OK	 
REQUEST		Get Owner	1620202200596	1620202223257	OK	 
REQUEST		Get Owner	1620203153260	1620203176697	OK	 
REQUEST		Get Owner	1620204106700	1620204128969	OK	 
REQUEST		Get Owner	1620205058972	1620205081272	OK	 
REQUEST		Get Owner	1620206011276	1620206033770	OK	 
REQUEST		Get Owner	1620206963773	1620206986394	OK	 
REQUEST		Get Owner	1620207916396	1620207938874	OK	 
REQUEST		Get Owner	1620208868877	1620208891670	OK	 
REQUEST		Get Owner	1620209821672	1620209844391	OK	 
REQUEST		Get Owner	1620210774393	1620210797604	OK	 
REQUEST		Get Owner	1620211727607	1620211751291	OK	 
REQUEST		Get Owner	1620212681293	1620212704595	OK	 
REQUEST		Get Owner	1620213634598	1620213657721	OK	 
REQUEST		Get Owner	1620214587725	1620214610661	OK	 
REQUEST		Get Owner	1620215540663	1620215562686	OK	 
REQUEST		Get Owner	1620216492691	1620216515172	OK	 
REQUEST		Get Owner	1620217445175	1620217468562	OK	 
REQUEST		Get Owner	1620218398565	1620218398688	OK	 
REQUEST		Get Owner	1620219328690	1620219328879	OK	 
REQUEST		Get Owner	1620220258882	1620220281675	OK	 
REQUEST		Get Owner	1620221211678	1620221234377	OK	 
REQUEST		Get Owner	1620222164379	1620222186697	OK	 
REQUEST		Get Owner	1620223116700	1620223139494	OK	 
REQUEST		Get Owner	1620224069497	1620224092781	OK	 
REQUEST		Get Owner	1620225022784	1620225045103	OK	 
REQUEST		Get Owner	1620225975106	1620225997353	OK	 
REQUEST		Get Owner	1620226927356	1620226950369	OK	 
REQUEST		Get Owner	1620227880373	1620227903295	OK	 
REQUEST		Get Owner	1620228833298	1620228855488	OK	 
REQUEST		Get Owner	1620229785491	1620229809371	OK	 
REQUEST		Get Owner	1620230739374	1620230763196	OK	 
REQUEST		Get Owner	1620231693199	1620231715598	OK	 
REQUEST		Get Owner	1620232645604	1620232669574	OK	 
REQUEST		Get Owner	1620233599580	1620233622593	OK	 
REQUEST		Get Owner	1620234552597	1620234576003	OK	 
REQUEST		Get Owner	1620235506007	1620235528665	OK	 
REQUEST		Get Owner	1620236458668	1620236458786	OK	 
REQUEST		Get Owner	1620237388791	1620237411095	OK	 
REQUEST		Get Owner	1620238341099	1620238363560	OK	 
REQUEST		Get Owner	1620239293564	1620239316557	OK	 
REQUEST		Get Owner	1620240246561	1620240268911	OK	 
REQUEST		Get Owner	1620241198916	1620241221756	OK	 
REQUEST		Get Owner	1620242151762	1620242174481	OK	 
REQUEST		Get Owner	1620243104485	1620243104598	OK	 
REQUEST		Get Owner	1620244034603	1620244057699	OK	 
REQUEST		Get Owner	1620244987704	1620245010758	OK	 
REQUEST		Get Owner	1620245940763	1620245940931	OK	 
REQUEST		Get Owner	1620246870935	1620246895826	OK	 
REQUEST		Get Owner	1620247825832	1620247848960	OK	 
USER	Google Cloud Run - Spring Petclinic Slim JVM - Cold Start Testing	END	1620248778972
