RUN	com.mpbauer.serverless.samples.cloudrun.QuarkusPetclinicCloudRunNativeColdStart	quarkuspetcliniccloudrunnativecoldstart	1619868149998	 	3.5.1
USER	Google Cloud Run - Quarkus Petclinic Native - Cold Start Testing	START	1619868158481
REQUEST		Get Owner	1620123180210	1620123180867	OK	 
REQUEST		Get Owner	1620124110870	1620124111563	OK	 
REQUEST		Get Owner	1620125041567	1620125042223	OK	 
REQUEST		Get Owner	1620125972226	1620125972332	OK	 
REQUEST		Get Owner	1620126902335	1620126902446	OK	 
REQUEST		Get Owner	1620127832448	1620127833557	OK	 
REQUEST		Get Owner	1620128763560	1620128764227	OK	 
REQUEST		Get Owner	1620129694230	1620129694927	OK	 
REQUEST		Get Owner	1620130624930	1620130625618	OK	 
REQUEST		Get Owner	1620131555621	1620131556391	OK	 
REQUEST		Get Owner	1620132486394	1620132487174	OK	 
REQUEST		Get Owner	1620133417177	1620133417930	OK	 
REQUEST		Get Owner	1620134347932	1620134348117	OK	 
REQUEST		Get Owner	1620135278120	1620135279076	OK	 
REQUEST		Get Owner	1620136209078	1620136210061	OK	 
REQUEST		Get Owner	1620137140065	1620137140729	OK	 
REQUEST		Get Owner	1620138070731	1620138071520	OK	 
REQUEST		Get Owner	1620139001522	1620139002209	OK	 
REQUEST		Get Owner	1620139932212	1620139932330	OK	 
REQUEST		Get Owner	1620140862332	1620140863117	OK	 
REQUEST		Get Owner	1620141793119	1620141793777	OK	 
REQUEST		Get Owner	1620142723780	1620142724495	OK	 
REQUEST		Get Owner	1620143654497	1620143655178	OK	 
REQUEST		Get Owner	1620144585180	1620144585864	OK	 
REQUEST		Get Owner	1620145515868	1620145516646	OK	 
REQUEST		Get Owner	1620146446649	1620146447303	OK	 
REQUEST		Get Owner	1620147377307	1620147377954	OK	 
REQUEST		Get Owner	1620148307957	1620148308738	OK	 
REQUEST		Get Owner	1620149238742	1620149238883	OK	 
REQUEST		Get Owner	1620150168885	1620150169531	OK	 
REQUEST		Get Owner	1620151099533	1620151100403	OK	 
REQUEST		Get Owner	1620152030406	1620152031238	OK	 
REQUEST		Get Owner	1620152961240	1620152961896	OK	 
REQUEST		Get Owner	1620153891898	1620153892639	OK	 
REQUEST		Get Owner	1620154822641	1620154823295	OK	 
REQUEST		Get Owner	1620155753297	1620155753963	OK	 
REQUEST		Get Owner	1620156683965	1620156684074	OK	 
REQUEST		Get Owner	1620157614077	1620157614753	OK	 
REQUEST		Get Owner	1620158544756	1620158545572	OK	 
REQUEST		Get Owner	1620159475574	1620159476235	OK	 
REQUEST		Get Owner	1620160406237	1620160406348	OK	 
REQUEST		Get Owner	1620161336350	1620161337171	OK	 
REQUEST		Get Owner	1620162267174	1620162267960	OK	 
REQUEST		Get Owner	1620163197962	1620163198624	OK	 
REQUEST		Get Owner	1620164128626	1620164128826	OK	 
REQUEST		Get Owner	1620165058828	1620165059506	OK	 
REQUEST		Get Owner	1620165989509	1620165990189	OK	 
REQUEST		Get Owner	1620166920191	1620166920859	OK	 
REQUEST		Get Owner	1620167850863	1620167851566	OK	 
REQUEST		Get Owner	1620168781570	1620168782205	OK	 
REQUEST		Get Owner	1620169712210	1620169712900	OK	 
REQUEST		Get Owner	1620170642905	1620170643563	OK	 
REQUEST		Get Owner	1620171573565	1620171574346	OK	 
REQUEST		Get Owner	1620172504351	1620172505014	OK	 
REQUEST		Get Owner	1620173435019	1620173435688	OK	 
REQUEST		Get Owner	1620174365691	1620174366341	OK	 
REQUEST		Get Owner	1620175296345	1620175298077	OK	 
REQUEST		Get Owner	1620176228081	1620176229057	OK	 
REQUEST		Get Owner	1620177159063	1620177159741	OK	 
REQUEST		Get Owner	1620178089745	1620178090391	OK	 
REQUEST		Get Owner	1620179020395	1620179020526	OK	 
REQUEST		Get Owner	1620179950531	1620179951215	OK	 
REQUEST		Get Owner	1620180881218	1620180881896	OK	 
REQUEST		Get Owner	1620181811898	1620181812702	OK	 
REQUEST		Get Owner	1620182742704	1620182743782	OK	 
REQUEST		Get Owner	1620183673784	1620183674436	OK	 
REQUEST		Get Owner	1620184604438	1620184605080	OK	 
REQUEST		Get Owner	1620185535082	1620185535739	OK	 
REQUEST		Get Owner	1620186465740	1620186466392	OK	 
REQUEST		Get Owner	1620187396395	1620187397044	OK	 
REQUEST		Get Owner	1620188327050	1620188327703	OK	 
REQUEST		Get Owner	1620189257706	1620189258357	OK	 
REQUEST		Get Owner	1620190188360	1620190189018	OK	 
REQUEST		Get Owner	1620191119020	1620191119699	OK	 
REQUEST		Get Owner	1620192049702	1620192050372	OK	 
REQUEST		Get Owner	1620192980375	1620192981024	OK	 
REQUEST		Get Owner	1620193911026	1620193911700	OK	 
REQUEST		Get Owner	1620194841704	1620194842365	OK	 
REQUEST		Get Owner	1620195772369	1620195773046	OK	 
REQUEST		Get Owner	1620196703048	1620196703155	OK	 
REQUEST		Get Owner	1620197633158	1620197634350	OK	 
REQUEST		Get Owner	1620198564353	1620198564525	OK	 
REQUEST		Get Owner	1620199494527	1620199495190	OK	 
REQUEST		Get Owner	1620200425192	1620200425900	OK	 
REQUEST		Get Owner	1620201355901	1620201356660	OK	 
REQUEST		Get Owner	1620202286663	1620202287433	OK	 
REQUEST		Get Owner	1620203217435	1620203218192	OK	 
REQUEST		Get Owner	1620204148195	1620204148950	OK	 
REQUEST		Get Owner	1620205078952	1620205079717	OK	 
REQUEST		Get Owner	1620206009720	1620206010475	OK	 
REQUEST		Get Owner	1620206940479	1620206941271	OK	 
REQUEST		Get Owner	1620207871275	1620207871936	OK	 
REQUEST		Get Owner	1620208801939	1620208802053	OK	 
REQUEST		Get Owner	1620209732056	1620209732717	OK	 
REQUEST		Get Owner	1620210662720	1620210663496	OK	 
REQUEST		Get Owner	1620211593499	1620211594293	OK	 
REQUEST		Get Owner	1620212524294	1620212525011	OK	 
REQUEST		Get Owner	1620213455016	1620213455819	OK	 
REQUEST		Get Owner	1620214385821	1620214386494	OK	 
REQUEST		Get Owner	1620215316496	1620215317172	OK	 
REQUEST		Get Owner	1620216247176	1620216247834	OK	 
REQUEST		Get Owner	1620217177836	1620217178594	OK	 
REQUEST		Get Owner	1620218108598	1620218108719	OK	 
REQUEST		Get Owner	1620219038721	1620219039566	OK	 
REQUEST		Get Owner	1620219969571	1620219970364	OK	 
REQUEST		Get Owner	1620220900366	1620220901030	OK	 
REQUEST		Get Owner	1620221831035	1620221831704	OK	 
REQUEST		Get Owner	1620222761707	1620222762373	OK	 
REQUEST		Get Owner	1620223692376	1620223693049	OK	 
REQUEST		Get Owner	1620224623053	1620224623719	OK	 
REQUEST		Get Owner	1620225553723	1620225554416	OK	 
REQUEST		Get Owner	1620226484422	1620226484533	OK	 
REQUEST		Get Owner	1620227414536	1620227415215	OK	 
REQUEST		Get Owner	1620228345218	1620228345889	OK	 
REQUEST		Get Owner	1620229275895	1620229276662	OK	 
REQUEST		Get Owner	1620230206666	1620230207319	OK	 
REQUEST		Get Owner	1620231137321	1620231137983	OK	 
REQUEST		Get Owner	1620232067985	1620232068094	OK	 
REQUEST		Get Owner	1620232998096	1620232998966	OK	 
REQUEST		Get Owner	1620233928970	1620233929729	OK	 
REQUEST		Get Owner	1620234859733	1620234860491	OK	 
REQUEST		Get Owner	1620235790494	1620235791158	OK	 
REQUEST		Get Owner	1620236721160	1620236721845	OK	 
REQUEST		Get Owner	1620237651848	1620237652498	OK	 
REQUEST		Get Owner	1620238582500	1620238583285	OK	 
REQUEST		Get Owner	1620239513288	1620239513971	OK	 
USER	Google Cloud Run - Quarkus Petclinic Native - Cold Start Testing	END	1620240443983
